TacXPD-y16+5e,,

Time (min),Intensity (a.u.),
24.78750038,354.6043091,5.969527839

24.79583359,355.4445801,5.983673243

24.80416679,350.4295654,5.899248804

24.8125,344.3766785,5.797352476

24.82083321,358.0193787,6.027018266

24.82916641,349.7896729,5.888476639

24.83749962,353.8214111,5.956348272

24.84583282,350.9920349,5.908717604

24.85416603,354.6191406,5.969777517

24.86249924,362.7220154,6.106184029

24.87083244,352.8755798,5.94042583

24.87916756,356.184021,5.996121239

24.88750076,354.0610352,5.960382184

24.89583397,355.9288635,5.991825832

24.90416718,353.7255554,5.954734605

24.91250038,352.9168091,5.941119898

24.92083359,355.955719,5.992277926

24.92916679,349.9407654,5.891020181

24.9375,358.7559509,6.039417969

24.94583321,350.247467,5.896183298

24.95416641,344.3291626,5.796552578

24.96249962,353.9508667,5.958527571

24.97083282,372.1020203,6.264090176

24.97916603,359.1659546,6.046320109

24.98749924,340.8304443,5.737653981

24.99583244,362.3331299,6.0996374

25.00416756,347.9458618,5.857437305

25.01250076,352.9953003,5.942441245

25.02083397,348.6124573,5.868658997

25.02916718,343.8088989,5.787794284

25.03750038,350.447052,5.899543179

25.04583359,342.6925964,5.769002073

25.05416679,364.1445313,6.130131138

25.0625,357.6228943,6.020343714

25.07083321,355.723938,5.988376047

25.07916641,365.3546143,6.150502081

25.08749962,354.2909241,5.964252211

25.09583282,361.4649963,6.085022948

25.10416603,346.3808899,5.831092043

25.11249924,353.5962219,5.952557361

25.12083244,359.8245544,6.057407199

25.12916756,352.6679077,5.936929809

25.13750076,349.706543,5.887077202

25.14583397,353.8683472,5.95713841

25.15416718,345.7076416,5.819758355

25.16250038,347.3668213,5.847689543

25.17083359,351.7036438,5.920697067

25.17916679,353.0713806,5.943722007

25.1875,354.2918701,5.964268136

25.19583321,353.8038635,5.956052869

25.20416641,357.2685242,6.014378129

25.21249962,352.1615295,5.928405268

25.22083282,356.5867004,6.002900079

25.22916603,352.7037964,5.937533971

25.23749924,357.7014771,6.021666604

25.24583244,362.9285583,6.109661041

25.25416756,348.1845093,5.861454777

25.26250076,349.4617615,5.882956468

25.27083397,346.0526123,5.825565708

25.27916718,345.801178,5.821332978

25.28750038,351.2315979,5.912750488

25.29583359,355.6331482,5.986847661

25.30416679,351.9056396,5.924097532

25.3125,354.8482361,5.973634188

25.32083321,344.8183594,5.804787881

25.32916641,351.6307373,5.919469734

25.33749962,355.8284912,5.990136131

25.34583282,358.8863831,6.041613709

25.35416603,347.1599731,5.844207391

25.36249924,353.1061096,5.944306646

25.37083244,356.6011353,6.003143081

25.37916756,351.8796082,5.92365931

25.38750076,352.5985413,5.935762071

25.39583397,358.502655,6.035153901

25.40416718,352.9626465,5.94189154

25.41250038,347.6451721,5.852375393

25.42083359,356.4477234,6.000560493

25.42916679,350.0453491,5.892780778

25.4375,351.5553589,5.918200789

25.44583321,351.2875366,5.913692179

25.45416641,356.0778809,5.994334441

25.46249962,353.2304382,5.946399636

25.47083282,362.9951782,6.110782543

25.47916603,348.952301,5.87438004

25.48749924,350.5193787,5.900760751

25.49583244,344.5161743,5.799700795

25.50416756,349.6469421,5.886073861

25.51250076,353.9738464,5.958914419

25.52083397,351.4567566,5.916540885

25.52916718,349.7147217,5.887214885

25.53750038,367.3086243,6.183396541

25.54583359,358.7719727,6.039687686

25.55416679,356.4141846,5.99999589

25.5625,356.7266235,6.005255591

25.57083321,348.7087097,5.870279342

25.57916641,351.1879272,5.912015321

25.58749962,354.1721802,5.962253236

25.59583282,359.8449707,6.057750894

25.60416603,353.0437622,5.943257069

25.61249924,356.4410706,6.000448498

