Time (min),Intensity (a.u.),
2.879166603,92.71050262,1.262540703

2.887500048,93.58467102,1.274445214

2.895833254,88.85371399,1.210018578

2.904166698,91.7641983,1.249653838

2.912499905,92.37983704,1.258037667

2.920833349,98.61135864,1.342899138

2.929166555,95.29097748,1.297681863

2.9375,92.89095306,1.264998095

2.945833445,91.48413849,1.245839956

2.954166651,97.90339661,1.333258042

2.962500095,92.9037323,1.265172124

2.970833302,92.39828491,1.258288892

2.979166746,100.2108383,1.364681009

2.987499952,94.89178467,1.292245616

2.995833397,94.35242462,1.284900558

3.004166603,97.91125488,1.333365057

3.012500048,88.70704651,1.208021246

3.020833254,95.60523224,1.301961415

3.029166698,94.60349274,1.288319628

3.037499905,93.16944885,1.268790678

3.045833349,98.32894135,1.339053152

3.054166555,98.30198669,1.338686081

3.0625,94.92868805,1.29274817

3.070833445,96.90128326,1.319611164

3.079166651,96.03330231,1.307790915

3.087500095,93.04862213,1.267145248

3.095833302,95.5817337,1.301641409

3.104166746,95.88778687,1.305809271

3.112499952,93.11881256,1.268101108

3.120833397,96.19261169,1.309960406

3.129166603,94.38189697,1.285301915

3.137500048,98.10818481,1.336046868

3.145833254,94.36263275,1.285039573

3.154166698,96.55376434,1.314878618

3.162499905,95.07400513,1.294727112

3.170833349,96.404953,1.31285209

3.179166555,103.4313965,1.408538886

3.1875,97.75640869,1.331256346

3.195833445,91.67170715,1.248394285

3.204166651,100.1443329,1.363775332

3.212500095,98.25643921,1.338065811

3.220833302,94.29629517,1.284136181

3.229166746,100.5336761,1.369077446

3.237499952,100.748848,1.372007678

3.245833397,102.9541626,1.402039868

3.254166603,103.5121231,1.409638229

3.262500048,99.45479584,1.354385149

3.270833254,101.3350906,1.379991187

3.279166698,97.24005127,1.32422454

3.287499905,102.0465546,1.389679973

3.295833349,101.7996063,1.386317007

3.304166555,96.77338409,1.317869421

3.3125,100.9108963,1.374214467

3.320833445,103.6797256,1.411920656

3.329166651,103.6416931,1.411402726

3.337500095,102.4366837,1.39499279

3.345833302,99.29445648,1.352201632

3.354166746,102.7239532,1.398904854

3.362499952,100.0276718,1.36218663

3.370833397,101.2276001,1.378527371

3.379166603,107.1810226,1.459601661

3.387500048,97.32317352,1.325356507

3.395833254,100.8926697,1.373966256

3.404166698,97.3723526,1.326026233

3.412499905,103.2220306,1.405687721

3.420833349,100.8998795,1.37406444

3.429166555,100.5865173,1.369797042

3.4375,105.4949799,1.436640967

3.445833445,99.58616638,1.356174166

3.454166651,97.18675232,1.32349871

3.462500095,101.0394516,1.375965146

3.470833302,99.59217834,1.356256037

3.479166746,103.4678116,1.40903479

3.487499952,104.3577499,1.421154057

3.495833397,102.7179108,1.398822568

3.504166603,101.9887543,1.388892843

3.512500048,103.7677307,1.413119118

3.520833254,105.3014832,1.43400591

3.529166698,103.7799301,1.413285251

3.537499905,97.36408234,1.325913608

3.545833349,103.5805817,1.410570505

3.554166555,105.756424,1.440201338

3.5625,105.8534317,1.441522398

3.570833445,97.53256989,1.328208088

3.579166651,105.3558426,1.434746181

3.587500095,101.338623,1.380039291

3.595833302,98.78159332,1.345217411

3.604166746,99.65090942,1.357055843

3.612499952,101.4620132,1.381719631

3.620833397,101.8260345,1.386676909

3.629166603,102.7769165,1.399626113

3.637500048,102.8781815,1.40100515

3.645833254,100.212822,1.364708023

3.654166698,103.1096039,1.404156683

3.662499905,102.705658,1.398655708

3.670833349,105.2098694,1.432758304

3.679166555,107.9295273,1.469794872

3.6875,105.8297119,1.44119938

3.695833445,103.4953537,1.409409861

3.704166651,103.3550797,1.407499596

3.712500095,104.3806763,1.421466271

3.720833302,105.1864471,1.432439337

3.729166746,104.3377457,1.420881638

3.737499952,104.9870758,1.429724279

3.745833397,100.5437698,1.369214903

3.754166603,108.1217194,1.472412162

3.762500048,106.3311157,1.448027546

3.770833254,105.4570541,1.436124489

3.779166698,107.8255081,1.468378328

3.787499905,107.4527512,1.463302088

3.795833349,105.777504,1.440488408

3.804166555,105.0983429,1.431239525

3.8125,105.9994888,1.443511418

3.820833445,102.3975525,1.394459897

3.829166651,105.4356918,1.435833576

3.837500095,107.0698624,1.458087871

3.845833302,107.8007736,1.468041491

3.854166746,102.1307373,1.390826382

3.862499952,103.317894,1.406993198

3.870833397,108.6438446,1.479522515

3.879166603,107.882637,1.469156315

3.887500048,105.227951,1.433004541

3.895833254,104.834259,1.427643205

3.904166698,105.6813126,1.439178464

3.912499905,102.4755096,1.395521525

3.920833349,109.6219482,1.492842425

3.929166555,104.4097061,1.421861602

3.9375,109.30896,1.488580121

3.945833445,109.120224,1.486009896

3.954166651,106.9417572,1.456343322

3.962500095,109.3584595,1.48925421

3.970833302,108.9419403,1.483582011

3.979166746,108.9767227,1.484055681

3.987499952,108.4554749,1.476957278

3.995833397,107.3593292,1.462029858

4.004166603,107.4578781,1.463371907

4.012499809,109.9671097,1.497542868

4.020833492,102.9506912,1.401992594

4.029166698,110.8217087,1.509180881

4.037499905,107.5767975,1.464991363

4.045833111,109.317749,1.488699811

4.054166794,117.2491074,1.596709826

4.0625,108.4290085,1.476596856

4.070833206,111.3458481,1.516318663

4.079166889,113.6067047,1.547107229

4.087500095,111.6443558,1.52038377

4.095833302,111.8257446,1.52285394

4.104166508,110.601181,1.506177713

4.112500191,106.4264679,1.449326062

4.120833397,110.5842819,1.50594758

4.129166603,112.9631119,1.53834272

4.137499809,114.4564667,1.558679372

4.145833492,105.3278656,1.434365188

4.154166698,109.2586594,1.487895123

4.162499905,111.3349686,1.516170505

4.170833111,108.9719162,1.483990226

4.179166794,107.2563019,1.460626822

4.1875,107.5251465,1.464287974

4.195833206,113.5932999,1.546924682

4.204166889,113.6065521,1.547105151

4.212500095,115.8922195,1.578231594

4.220833302,109.9538269,1.497361982

4.229166508,110.4446335,1.504045834

4.237500191,108.116478,1.472340785

4.245833397,111.0699463,1.512561405

4.254166603,116.2136917,1.582609434

4.262499809,112.0815735,1.526337843

4.270833492,111.3335876,1.516151698

4.279166698,110.3910141,1.50331564

4.287499905,103.9268799,1.415286427

4.295833111,108.7202988,1.480563675

4.304166794,111.6297073,1.520184285

4.3125,112.1842957,1.527736724

4.320833206,114.466568,1.558816932

4.329166889,113.9566574,1.55187292

4.337500095,108.6065063,1.479014038

4.345833302,112.1623154,1.527437394

4.354166508,114.0530548,1.553185669

4.362500191,109.4903336,1.491050085

4.370833397,111.499527,1.518411477

4.379166603,105.0197372,1.430169065

4.387499809,112.6007385,1.533407883

4.395833492,110.8602905,1.509706292

4.404166698,111.3403015,1.516243129

4.412499905,115.2047424,1.568869463

4.420833111,112.0123444,1.525395075

4.429166794,115.1724319,1.568429456

4.4375,121.1431198,1.649738868

4.445833206,112.1886978,1.527796673

4.454166889,109.3923264,1.489715413

4.462500095,123.43396,1.680935754

4.470833302,112.8031998,1.536165021

4.479166508,118.6131363,1.615285305

4.487500191,114.1228943,1.55413675

4.495833397,116.8204651,1.590872533

4.504166603,115.965004,1.57922278

4.512499809,114.0369034,1.552965717

4.520833492,111.8489151,1.523169478

4.529166698,117.5259781,1.600480278

4.537499905,110.3394089,1.502612875

4.545833111,111.6853027,1.520941389

4.554166794,115.3072586,1.570265539

4.5625,110.650856,1.506854192

4.570833206,113.0591049,1.539649962

4.579166889,114.9683838,1.565650709

4.587500095,120.5509415,1.641674526

4.595833302,114.6884766,1.561838905

4.604166508,116.492485,1.586406068

4.612500191,117.8264084,1.604571568

4.620833397,111.9035339,1.523913283

