Time,Intensity
1.364166617,20.71306038
,
1.365833402,17.09430695
,
1.367500067,18.78077698
,
1.369166732,24.21946335
,
1.370833278,19.90082932
,
1.372499943,19.04761887
,
1.374166727,21.03701782
,
1.375833392,21.43586159
,
1.377500057,23.75265312
,
1.379166722,22.70011902
,
1.380833268,17.07366943
,
1.382500052,16.86374664
,
1.384166718,20.59266663
,
1.385833383,16.66052055
,
1.387500048,18.38635063
,
1.389166594,21.24055672
,
1.390833378,20.4361496
,
1.392500043,21.95516586
,
1.394166708,18.86292076
,
1.395833373,24.15078926
,
1.397499919,16.93594742
,
1.399166703,20.842453
,
1.400833368,19.38100624
,
1.402500033,18.44944
,
1.404166698,18.77619553
,
1.405833364,20.5955925
,
1.407500029,18.71199799
,
1.409166694,22.37521553
,
1.410833359,19.79572105
,
1.412500024,21.80706406
,
1.414166689,19.43771935
,
1.415833354,19.8704834
,
1.417500019,17.44652367
,
1.419166684,19.97868919
,
1.420833349,19.60064125
,
1.422500014,23.13798332
,
1.424166799,21.42833328
,
1.425833344,23.04302597
,
1.42750001,20.7596283
,
1.429166675,21.42929268
,
1.43083334,23.38463593
,
1.432500124,19.23850441
,
1.43416667,20.46198082
,
1.435833335,22.23646736
,
1.4375,18.8069458
,
1.439166665,20.77230453
,
1.440833449,23.53775406
,
1.442499995,20.2556057
,
1.44416666,20.3722744
,
1.445833325,22.31960869
,
1.44749999,18.82376099
,
1.449166775,16.91723061
,
1.45083344,25.33491516
,
1.452499986,21.07241249
,
1.454166651,19.52708244
,
1.455833316,18.9298687
,
1.4575001,18.31628418
,
1.459166765,21.24704933
,
1.460833311,17.61252403
,
1.462499976,16.76318169
,
1.464166641,21.77771759
,
1.465833426,20.80889893
,
1.467500091,22.20577431
,
1.469166636,17.2241478
,
1.470833302,19.76603508
,
1.472499967,19.79346085
,
1.474166751,20.20789146
,
1.475833416,20.92007446
,
1.477500081,21.31385994
,
1.479166627,18.76720047
,
1.480833292,26.09169388
,
1.482500076,21.49385643
,
1.484166741,19.05267715
,
1.485833406,19.38217354
,
1.487499952,18.88042259
,
1.489166617,17.50349998
,
1.490833402,20.30828667
,
1.492500067,20.95320511
,
1.494166732,23.38733864
,
1.495833278,21.55736923
,
1.497499943,21.93133926
,
1.499166727,18.71352577
,
1.500833392,19.63161278
,
1.502500057,23.60493469
,
1.504166722,20.80257607
,
1.505833268,20.90627098
,
1.507500052,21.4073391
,
1.509166718,22.3028698
,
1.510833383,21.02261353
,
1.512500048,21.43791771
,
1.514166594,23.92134285
,
1.515833378,21.42927361
,
1.517500043,20.43961906
,
1.519166708,21.58297539
,
1.520833373,21.99520874
,
1.522499919,20.45228386
,
1.524166703,18.78838158
,
1.525833368,17.92867851
,
1.527500033,18.61444283
,
1.529166698,21.1829071
,
1.530833364,20.19962883
,
1.532500029,20.74995804
,
1.534166694,16.56651497
,
1.535833359,18.80501366
,
1.537500024,24.93018913
,
1.539166689,23.42757797
,
1.540833354,23.14830399
,
1.542500019,25.34858513
,
1.544166684,21.05966949
,
1.545833349,22.08169937
,
1.547500014,19.46496582
,
1.549166799,20.53131866
,
1.550833344,23.17757034
,
1.55250001,23.11796188
,
1.554166675,23.65956879
,
1.55583334,22.25975227
,
1.557500124,19.21907806
,
1.55916667,22.14034462
,
1.560833335,20.99185562
,
1.5625,23.58459091
,
1.564166665,19.66397476
,
1.565833449,17.71930885
,
1.567499995,18.60433578
,
1.56916666,25.01026344
,
1.570833325,23.1009655
,
1.57249999,18.56271553
,
1.574166775,21.57955551
,
1.57583344,20.00749779
,
1.577499986,18.50925446
,
1.579166651,19.78324318
,
1.580833316,19.48234558
,
1.5825001,19.6151886
,
1.584166765,19.95610237
,
1.585833311,19.3397007
,
1.587499976,21.05190468
,
1.589166641,21.25391197
,
1.590833426,19.76043892
,
1.592500091,20.84044075
,
1.594166636,22.01555634
,
1.595833302,23.0562439
,
1.597499967,16.99223518
,
1.599166751,22.11170197
,
1.600833416,23.32250786
,
1.602500081,18.02165222
,
1.604166627,18.03017807
,
1.605833292,24.14055634
,
1.607500076,17.82786179
,
1.609166741,19.75037193
,
1.610833406,17.74509048
,
1.612499952,25.24191475
,
1.614166617,24.59570885
,
1.615833402,21.27659416
,
1.617500067,16.51137352
,
1.619166732,24.48373413
,
1.620833278,22.14499855
,
1.622499943,22.10190964
,
1.624166727,20.13399887
,
1.625833392,20.80268288
,
1.627500057,19.14741135
,
1.629166722,19.89808273
,
1.630833268,17.70932198
,
1.632500052,20.17914581
,
1.634166718,19.78484344
,
1.635833383,21.06170273
,
1.637500048,18.00201035
,
1.639166594,26.4011898
,
1.640833378,24.12943077
,
1.642500043,22.4461422
,
1.644166708,21.59983444
,
1.645833373,24.23151398
,
1.647499919,21.64622498
,
1.649166703,20.16156769
,
1.650833368,19.82207489
,
1.652500033,22.6772213
,
1.654166698,19.99034882
,
1.655833364,20.74900436
,
1.657500029,20.37093353
,
1.659166694,19.33245659
,
1.660833359,19.95012474
,
1.662500024,23.57256889
,
1.664166689,21.86816597
